timestamp,accuracy,d0,d1,d2
90964368526309,3,-0.37349546,0.34715924,9.996989
90964378518289,3,-0.5566519,0.35673606,10.00896
90964388533289,3,-0.59615624,0.35075054,9.989806
90964398540268,3,-0.48722005,0.34835634,9.991004
90964408526153,3,-0.2765303,0.35434186,10.000581
90964418578236,3,0.073023155,0.34237084,9.981427
90964428631205,3,0.22744916,0.35075054,10.006566
90964438503236,3,0.37708676,0.33877954,9.993398
90964448536414,3,0.48722005,0.33518824,9.987412
90964458520111,3,0.41180268,0.33758244,9.992201
90964468509278,3,0.12689269,0.33159694,9.96347
90964478499486,3,-0.22266077,0.34596214,9.983821
90964488509643,3,-0.39384618,0.34596214,9.96347
90964498550684,3,-0.5530606,0.35553896,9.974244
90964508564851,3,-0.61530983,0.36272156,9.986216
90964518559486,3,-0.5386954,0.35314476,9.967062
90964528518289,3,-0.36152446,0.35793316,9.985018
90964538513289,3,-0.08499416,0.34835634,9.998186
90964548543236,3,0.06584055,0.35075054,9.9790325
90964558550164,3,0.19153613,0.34476504,9.994595
90964568584278,3,0.35314476,0.34237084,9.993398
90964578524226,3,0.35194764,0.34356794,9.974244
90964588503809,3,0.22505496,0.34117374,9.989806
90964598523861,3,-0.05626374,0.34356794,9.969456
90964608511674,3,-0.22266077,0.34955344,9.994595
90964618527976,3,-0.35913026,0.34955344,10.006566
90964628533601,3,-0.48482585,0.35673606,9.994595
90964638513445,3,-0.48482585,0.34835634,10.012551
90964648535788,3,-0.47524905,0.35434186,10.014946
90964658555059,3,-0.35793316,0.35434186,9.985018
90964668581622,3,-0.12808979,0.34476504,9.985018
90964678554330,3,0.095768064,0.34955344,10.016143
90964688525945,3,0.20829555,0.35194764,9.993398
90964698508497,3,0.37948096,0.35194764,9.987412
90964708510841,3,0.4369418,0.36272156,10.011354
90964718520111,3,0.35434186,0.36391866,9.994595
90964728498809,3,0.06823475,0.36391866,9.995792
90964738534747,3,-0.23822308,0.37110126,10.041282
90964748535684,3,-0.3866636,0.35913026,10.020931
90964758535788,3,-0.5710171,0.36152446,10.004171
90964768530476,3,-0.59615624,0.35314476,10.012551
90964778528184,3,-0.48961425,0.34955344,9.982624
90964788551466,3,-0.2633622,0.35075054,9.981427
90964798720007,3,0.031124622,0.34715924,9.980229
90964808511518,3,0.1604115,0.35075054,9.995792
90964818514382,3,0.3196259,0.33279404,9.97185
90964828500893,3,0.415394,0.33039984,9.969456
90964838506153,3,0.32920274,0.33039984,9.985018
